bioguide_id,year_quarter,year,emi_mean,n,party_name,chamber,channel,legislative_opposition,presidential_opposition
C001122,2019Q2,2019,0.27507753925948314,238,Democratic Party,H,Twitter,0,1
D000096,2013Q4,2013,-0.10731334717982301,38,Democratic Party,H,Twitter,1,0
D000096,2017Q2,2017,0.1305343104291631,60,Democratic Party,H,Twitter,1,1
D000096,2018Q2,2018,0.3489914766444719,47,Democratic Party,H,Twitter,1,1
D000096,2019Q2,2019,0.6421372739135635,46,Democratic Party,H,Twitter,0,1
D000096,2020Q1,2020,0.39314853872060207,101,Democratic Party,H,Twitter,0,1
D000191,2013Q2,2013,-0.3970129917568141,12,Democratic Party,H,Twitter,1,0
D000191,2013Q4,2013,-0.3215765062101818,30,Democratic Party,H,Twitter,1,0
D000191,2014Q1,2014,-0.2832059730146897,71,Democratic Party,H,Twitter,1,0
D000191,2014Q2,2014,-0.1482454214372754,55,Democratic Party,H,Twitter,1,0
D000191,2014Q3,2014,-0.06641102605220185,35,Democratic Party,H,Twitter,1,0
D000191,2015Q1,2015,-0.20043036878961776,50,Democratic Party,H,Twitter,1,0
D000191,2015Q2,2015,-0.34591720988012054,30,Democratic Party,H,Twitter,1,0
D000191,2015Q3,2015,-0.3024132911095727,38,Democratic Party,H,Twitter,1,0
D000191,2015Q4,2015,0.0239716664900008,20,Democratic Party,H,Twitter,1,0
D000191,2016Q1,2016,0.04235015891290142,33,Democratic Party,H,Twitter,1,0
D000191,2016Q2,2016,0.10710176965045713,24,Democratic Party,H,Twitter,1,0
D000191,2016Q3,2016,-0.2215885340688251,16,Democratic Party,H,Twitter,1,0
D000191,2017Q1,2017,-0.22372999596617876,29,Democratic Party,H,Twitter,1,1
D000191,2017Q4,2017,0.010847746674666774,33,Democratic Party,H,Twitter,1,1
D000191,2018Q2,2018,-0.09199660140230626,32,Democratic Party,H,Twitter,1,1
D000191,2018Q3,2018,-0.3783750002107527,37,Democratic Party,H,Twitter,1,1
D000191,2019Q1,2019,-0.41154534994667263,36,Democratic Party,H,Twitter,0,1
D000191,2019Q3,2019,-0.0020934930498857033,41,Democratic Party,H,Twitter,0,1
D000191,2019Q4,2019,0.2639803256177062,71,Democratic Party,H,Twitter,0,1
D000191,2020Q2,2020,0.10569412628746404,83,Democratic Party,H,Twitter,0,1
D000191,2020Q3,2020,0.21926678430899596,123,Democratic Party,H,Twitter,0,1
D000191,2020Q4,2020,0.2745913248726619,52,Democratic Party,H,Twitter,0,1
D000191,2021Q3,2021,0.5246606283243064,146,Democratic Party,H,Twitter,0,0
D000191,2022Q2,2022,0.3222361631990003,88,Democratic Party,H,Twitter,0,0
D000197,2017Q1,2017,-0.346380998081301,193,Democratic Party,H,Twitter,1,1
D000197,2020Q1,2020,0.4150282776138009,213,Democratic Party,H,Twitter,0,1
D000216,2013Q2,2013,-0.07798699390864573,288,Democratic Party,H,Twitter,1,0
D000216,2013Q3,2013,-0.11842567824935672,136,Democratic Party,H,Twitter,1,0
D000216,2013Q4,2013,-0.2642119517219022,128,Democratic Party,H,Twitter,1,0
D000216,2014Q1,2014,-0.22596187595543413,198,Democratic Party,H,Twitter,1,0
D000216,2014Q2,2014,-0.08026963215110698,264,Democratic Party,H,Twitter,1,0
D000216,2014Q3,2014,-0.306325476565943,158,Democratic Party,H,Twitter,1,0
D000216,2015Q1,2015,-0.27616564816570854,126,Democratic Party,H,Twitter,1,0
D000216,2015Q2,2015,-0.2986534338424074,166,Democratic Party,H,Twitter,1,0
D000216,2015Q3,2015,-0.28140584916889955,96,Democratic Party,H,Twitter,1,0
D000216,2015Q4,2015,-0.14516871694766487,118,Democratic Party,H,Twitter,1,0
D000216,2016Q2,2016,-0.26185426752868635,149,Democratic Party,H,Twitter,1,0
D000216,2017Q1,2017,-0.8017608611458961,135,Democratic Party,H,Twitter,1,1
D000216,2018Q1,2018,-0.28837466581961185,136,Democratic Party,H,Twitter,1,1
D000216,2018Q2,2018,-0.11577182227972253,171,Democratic Party,H,Twitter,1,1
D000216,2019Q2,2019,0.18873871579353385,133,Democratic Party,H,Twitter,0,1
D000216,2020Q1,2020,0.1611121713969945,217,Democratic Party,H,Twitter,0,1
D000216,2020Q3,2020,-0.07191634663382195,135,Democratic Party,H,Twitter,0,1
D000216,2021Q3,2021,0.21387263735971646,190,Democratic Party,H,Twitter,0,0
D000216,2021Q4,2021,0.15483511268184563,109,Democratic Party,H,Twitter,0,0
D000216,2022Q2,2022,0.20582187023656348,223,Democratic Party,H,Twitter,0,0
D000216,2022Q3,2022,0.176557089150742,177,Democratic Party,H,Twitter,0,0
D000399,2013Q4,2013,-0.14090154365781776,79,Democratic Party,H,Twitter,1,0
D000399,2014Q2,2014,0.13274982981234212,140,Democratic Party,H,Twitter,1,0
D000399,2014Q3,2014,0.11276566643775154,106,Democratic Party,H,Twitter,1,0
D000399,2015Q1,2015,0.1874864440727878,87,Democratic Party,H,Twitter,1,0
D000399,2015Q2,2015,0.21249843956500045,78,Democratic Party,H,Twitter,1,0
D000399,2015Q3,2015,0.40348465829321417,76,Democratic Party,H,Twitter,1,0
D000399,2016Q2,2016,0.17978643631770574,126,Democratic Party,H,Twitter,1,0
D000399,2017Q2,2017,-0.4049070126658814,327,Democratic Party,H,Twitter,1,1
D000399,2017Q4,2017,-0.623645515480069,389,Democratic Party,H,Twitter,1,1
D000399,2018Q2,2018,-0.3269893400016909,339,Democratic Party,H,Twitter,1,1
D000399,2018Q3,2018,-0.3618286486645054,356,Democratic Party,H,Twitter,1,1
D000482,2017Q1,2017,-0.057267386138154436,91,Democratic Party,H,Twitter,1,1
D000482,2019Q2,2019,0.1813579792536813,138,Democratic Party,H,Twitter,0,1
D000563,2013Q1,2013,0.28556186399464106,144,Democratic Party,S,Twitter,0,0
D000563,2013Q2,2013,0.05758840559302327,165,Democratic Party,S,Twitter,0,0
D000563,2013Q3,2013,0.2018877324813859,79,Democratic Party,S,Twitter,0,0
D000563,2013Q4,2013,0.4452327876065283,147,Democratic Party,S,Twitter,0,0
D000563,2014Q1,2014,0.46585635105922435,278,Democratic Party,S,Twitter,0,0
D000563,2014Q2,2014,0.21302389921652348,406,Democratic Party,S,Twitter,0,0
D000563,2014Q3,2014,0.059121986131971255,256,Democratic Party,S,Twitter,0,0
D000563,2014Q4,2014,0.2574064991504028,180,Democratic Party,S,Twitter,0,0
D000563,2015Q1,2015,0.1490667255413415,419,Democratic Party,S,Twitter,1,0
D000563,2015Q2,2015,0.22002652354293756,434,Democratic Party,S,Twitter,1,0
D000563,2015Q3,2015,0.44030245341700847,468,Democratic Party,S,Twitter,1,0
D000563,2015Q4,2015,0.4976804917703837,469,Democratic Party,S,Twitter,1,0
D000563,2016Q1,2016,0.5184898654261321,492,Democratic Party,S,Twitter,1,0
D000563,2016Q2,2016,0.4339012696108816,654,Democratic Party,S,Twitter,1,0
D000563,2016Q3,2016,0.33153944734506796,470,Democratic Party,S,Twitter,1,0
D000563,2016Q4,2016,0.2661238192800168,364,Democratic Party,S,Twitter,1,0
D000563,2017Q1,2017,0.013427927487310287,547,Democratic Party,S,Twitter,1,1
D000563,2017Q2,2017,-0.005162034243269754,577,Democratic Party,S,Twitter,1,1
D000563,2017Q3,2017,-0.34755608593794496,616,Democratic Party,S,Twitter,1,1
D000563,2017Q4,2017,-0.2439723495379661,639,Democratic Party,S,Twitter,1,1
D000563,2018Q1,2018,-0.13358142604996354,367,Democratic Party,S,Twitter,1,1
D000563,2018Q2,2018,-0.22404031054849324,458,Democratic Party,S,Twitter,1,1
D000563,2018Q3,2018,-0.2281844044652789,638,Democratic Party,S,Twitter,1,1
D000563,2018Q4,2018,-0.1054367674165753,493,Democratic Party,S,Twitter,1,1
D000563,2019Q1,2019,0.004898643286581599,543,Democratic Party,S,Twitter,1,1
D000563,2019Q2,2019,0.017131800029849615,616,Democratic Party,S,Twitter,1,1
D000563,2019Q3,2019,-0.009448816885611165,587,Democratic Party,S,Twitter,1,1
D000563,2019Q4,2019,0.011874707997943539,621,Democratic Party,S,Twitter,1,1
D000563,2020Q1,2020,0.2143175511717284,741,Democratic Party,S,Twitter,1,1
D000563,2020Q2,2020,0.1805666180940371,690,Democratic Party,S,Twitter,1,1
D000563,2020Q3,2020,-0.12442196781995449,612,Democratic Party,S,Twitter,1,1
D000563,2020Q4,2020,-0.1267466820153311,414,Democratic Party,S,Twitter,1,1
D000563,2021Q1,2021,0.01931017185251529,549,Democratic Party,S,Twitter,1,0
D000563,2021Q2,2021,0.25270760108263185,464,Democratic Party,S,Twitter,1,0
D000563,2021Q3,2021,0.06408228900340737,445,Democratic Party,S,Twitter,1,0
D000563,2021Q4,2021,0.15914210933801193,334,Democratic Party,S,Twitter,1,0
D000563,2022Q1,2022,0.23414195952174388,408,Democratic Party,S,Twitter,1,0
D000563,2022Q2,2022,0.19512205417943862,354,Democratic Party,S,Twitter,1,0
D000563,2022Q3,2022,0.16048152653736572,327,Democratic Party,S,Twitter,1,0
D000563,2022Q4,2022,0.26218446568505704,310,Democratic Party,S,Twitter,1,0
D000600,2015Q2,2015,0.007761583160162614,198,Republican Party,H,Twitter,0,1
D000600,2017Q3,2017,0.2539835904171293,380,Republican Party,H,Twitter,0,0
D000607,2014Q4,2014,0.2552189876722157,157,Democratic Party,S,Twitter,0,0
D000607,2015Q4,2015,0.7317963909826684,219,Democratic Party,S,Twitter,1,0
D000607,2016Q2,2016,0.8326698858429801,201,Democratic Party,S,Twitter,1,0
D000607,2016Q4,2016,0.8803728618438854,179,Democratic Party,S,Twitter,1,0
D000607,2017Q4,2017,0.9706459831657556,288,Democratic Party,S,Twitter,1,1
D000607,2018Q2,2018,1.0439985336427093,287,Democratic Party,S,Twitter,1,1
D000610,2015Q2,2015,-0.2147188773248776,123,Democratic Party,H,Twitter,1,0
D000610,2016Q2,2016,-0.17040339415292097,219,Democratic Party,H,Twitter,1,0
D000610,2016Q3,2016,-0.0920216856602076,208,Democratic Party,H,Twitter,1,0
D000610,2017Q4,2017,-0.11147164834573402,247,Democratic Party,H,Twitter,1,1
D000610,2021Q4,2021,0.05508606323974999,130,Democratic Party,H,Twitter,0,0
D000614,2014Q2,2014,-0.29963819643700934,148,Republican Party,H,Twitter,0,1
D000614,2015Q3,2015,-0.5347669784877334,77,Republican Party,H,Twitter,0,1
D000614,2015Q4,2015,-0.3025065896675904,67,Republican Party,H,Twitter,0,1
D000614,2016Q3,2016,-0.24744681870317278,71,Republican Party,H,Twitter,0,1
D000614,2018Q1,2018,0.17479077055857695,241,Republican Party,H,Twitter,0,0
D000615,2013Q2,2013,-0.4561506965197268,411,Republican Party,H,Twitter,0,1
D000615,2014Q3,2014,-0.5096169382142651,367,Republican Party,H,Twitter,0,1
D000615,2019Q2,2019,-0.1485815706647404,152,Republican Party,H,Twitter,1,0
D000617,2016Q1,2016,0.321461823326446,179,Democratic Party,H,Twitter,1,0
D000618,2013Q2,2013,-0.31280128811224506,185,Republican Party,H,Twitter,0,1
D000618,2013Q3,2013,0.2652311099996,122,Republican Party,H,Twitter,0,1
D000618,2014Q2,2014,0.11417639066163167,120,Republican Party,H,Twitter,0,1
D000618,2014Q3,2014,0.04983772370737994,63,Republican Party,H,Twitter,0,1
D000618,2015Q1,2015,-0.3064859416734772,218,Republican Party,S,Twitter,0,1
D000618,2015Q2,2015,-0.14255936957028145,175,Republican Party,S,Twitter,0,1
D000618,2015Q3,2015,-0.2079304234494796,245,Republican Party,S,Twitter,0,1
D000618,2015Q4,2015,-0.3349885649480036,172,Republican Party,S,Twitter,0,1
D000618,2016Q1,2016,-0.04239983253086039,157,Republican Party,S,Twitter,0,1
D000618,2016Q2,2016,0.011799393158119776,110,Republican Party,S,Twitter,0,1
D000618,2016Q3,2016,0.10037545559346968,96,Republican Party,S,Twitter,0,1
D000618,2016Q4,2016,-0.12534930126870628,106,Republican Party,S,Twitter,0,1
D000618,2017Q1,2017,-0.2972936137319009,197,Republican Party,S,Twitter,0,0
D000618,2017Q2,2017,0.07935381692365233,114,Republican Party,S,Twitter,0,0
D000618,2017Q3,2017,-0.050071302768836444,62,Republican Party,S,Twitter,0,0
D000618,2017Q4,2017,-0.15857305679490097,100,Republican Party,S,Twitter,0,0
D000618,2018Q1,2018,-0.007137198712253114,150,Republican Party,S,Twitter,0,0
D000618,2018Q2,2018,0.06112182111048789,104,Republican Party,S,Twitter,0,0
D000618,2018Q3,2018,0.06042423543464922,110,Republican Party,S,Twitter,0,0
D000618,2018Q4,2018,-0.3747577647378117,90,Republican Party,S,Twitter,0,0
D000618,2019Q1,2019,-0.2731341988544747,121,Republican Party,S,Twitter,0,0
D000618,2019Q2,2019,-0.18687455991479332,112,Republican Party,S,Twitter,0,0
D000618,2019Q3,2019,-0.022812982037592595,106,Republican Party,S,Twitter,0,0
D000618,2019Q4,2019,-0.2698787102223826,109,Republican Party,S,Twitter,0,0
D000618,2020Q1,2020,-0.43424780783090294,163,Republican Party,S,Twitter,0,0
D000618,2020Q2,2020,-0.025704373700840603,196,Republican Party,S,Twitter,0,0
D000618,2020Q3,2020,-0.029857068072431044,173,Republican Party,S,Twitter,0,0
D000618,2020Q4,2020,-0.12256663984777379,115,Republican Party,S,Twitter,0,0
D000618,2021Q1,2021,-0.725040326845799,228,Republican Party,S,Twitter,0,1
D000618,2021Q3,2021,-0.6053115322901732,198,Republican Party,S,Twitter,0,1
D000618,2022Q1,2022,-0.6129874939690988,209,Republican Party,S,Twitter,0,1
D000619,2013Q2,2013,0.3958209491011369,205,Republican Party,H,Twitter,0,1
D000619,2013Q3,2013,0.29144514272204647,200,Republican Party,H,Twitter,0,1
D000619,2013Q4,2013,0.22437790896593798,117,Republican Party,H,Twitter,0,1
D000619,2014Q1,2014,0.2230729080555216,115,Republican Party,H,Twitter,0,1
D000619,2014Q2,2014,0.19919958568522309,110,Republican Party,H,Twitter,0,1
D000619,2014Q4,2014,0.04243738891172391,74,Republican Party,H,Twitter,0,1
D000619,2015Q1,2015,0.21239273489354005,145,Republican Party,H,Twitter,0,1
D000619,2015Q3,2015,0.06658312466846829,122,Republican Party,H,Twitter,0,1
D000619,2016Q2,2016,0.23669998828970817,101,Republican Party,H,Twitter,0,1
D000619,2016Q3,2016,0.3132139265079704,105,Republican Party,H,Twitter,0,1
D000619,2017Q1,2017,0.4214181899728887,189,Republican Party,H,Twitter,0,0
D000619,2017Q3,2017,0.4099879390338893,219,Republican Party,H,Twitter,0,0
D000619,2018Q1,2018,0.3567808705522692,144,Republican Party,H,Twitter,0,0
D000619,2018Q2,2018,0.7699503331805249,174,Republican Party,H,Twitter,0,0
D000619,2019Q1,2019,0.5193666336909275,244,Republican Party,H,Twitter,1,0
D000619,2019Q2,2019,0.5656628957753824,154,Republican Party,H,Twitter,1,0
D000619,2019Q4,2019,0.642940817904756,106,Republican Party,H,Twitter,1,0
D000619,2020Q1,2020,0.8895276380839724,146,Republican Party,H,Twitter,1,0
D000619,2020Q3,2020,0.5854585646472802,154,Republican Party,H,Twitter,1,0
D000619,2020Q4,2020,0.5158129424293089,135,Republican Party,H,Twitter,1,0
D000619,2021Q1,2021,0.19393957224311406,123,Republican Party,H,Twitter,1,1
D000619,2021Q2,2021,0.25972963471105187,211,Republican Party,H,Twitter,1,1
D000619,2021Q4,2021,0.03496652350257879,123,Republican Party,H,Twitter,1,1
D000619,2022Q1,2022,-0.18606187220452003,157,Republican Party,H,Twitter,1,1
D000619,2022Q3,2022,0.033982217904168596,32,Republican Party,H,Twitter,1,1
D000619,2022Q4,2022,0.13195587728618607,10,Republican Party,H,Twitter,1,1
D000623,2019Q2,2019,0.28289680944540296,425,Democratic Party,H,Twitter,0,1
D000623,2020Q1,2020,0.21847517858303844,332,Democratic Party,H,Twitter,0,1
D000623,2021Q1,2021,0.3594565199859047,334,Democratic Party,H,Twitter,0,0
D000623,2022Q3,2022,0.5105907322473178,181,Democratic Party,H,Twitter,0,0
D000624,2015Q2,2015,-0.1702061161726184,116,Democratic Party,H,Twitter,1,0
D000624,2015Q3,2015,0.004682503139385831,159,Democratic Party,H,Twitter,1,0
D000624,2020Q3,2020,-0.2200168304487445,234,Democratic Party,H,Twitter,0,1
D000624,2022Q2,2022,0.2965289533184263,210,Democratic Party,H,Twitter,0,0
D000627,2017Q2,2017,-0.35985848288569094,224,Democratic Party,H,Twitter,1,1
D000627,2017Q4,2017,-0.06694495831592416,117,Democratic Party,H,Twitter,1,1
D000627,2021Q2,2021,-0.26989159784195765,593,Democratic Party,H,Twitter,0,0
D000628,2017Q3,2017,0.5520764612669201,135,Republican Party,H,Twitter,0,0
D000628,2017Q4,2017,0.4032953395902299,94,Republican Party,H,Twitter,0,0
D000628,2018Q2,2018,0.294117764049954,78,Republican Party,H,Twitter,0,0
D000628,2019Q2,2019,0.07682952605431626,51,Republican Party,H,Twitter,1,0
D000630,2019Q3,2019,0.8448349493949551,409,Democratic Party,H,Twitter,0,1
D000631,2019Q1,2019,-0.00994564146837547,227,Democratic Party,H,Twitter,0,1
D000631,2019Q2,2019,0.19784955853428707,177,Democratic Party,H,Twitter,0,1
D000631,2020Q1,2020,0.05204407871165786,130,Democratic Party,H,Twitter,0,1
D000631,2021Q1,2021,-0.24184525253425224,155,Democratic Party,H,Twitter,0,0
D000631,2021Q2,2021,-0.0027866700971485056,120,Democratic Party,H,Twitter,0,0
D000631,2022Q1,2022,-0.10932869470365443,110,Democratic Party,H,Twitter,0,0
E000071,2022Q4,2022,0.08678834556449558,19,Republican Party,H,Twitter,1,1
E000179,2013Q2,2013,-0.33763659660593776,78,Democratic Party,H,Twitter,1,0
E000179,2013Q3,2013,-0.07542542892632476,27,Democratic Party,H,Twitter,1,0
E000179,2014Q1,2014,-0.2091620394719831,54,Democratic Party,H,Twitter,1,0
E000179,2014Q2,2014,-0.3826102838929165,101,Democratic Party,H,Twitter,1,0
E000179,2014Q3,2014,-0.18523219048677397,49,Democratic Party,H,Twitter,1,0
E000179,2014Q4,2014,-0.34275251258957795,35,Democratic Party,H,Twitter,1,0
E000179,2015Q2,2015,-0.11436658748783736,48,Democratic Party,H,Twitter,1,0
E000179,2015Q4,2015,-0.011374856315832528,44,Democratic Party,H,Twitter,1,0
E000179,2016Q2,2016,-0.08535650335869024,75,Democratic Party,H,Twitter,1,0
E000179,2016Q3,2016,-0.12407170426746016,58,Democratic Party,H,Twitter,1,0
E000179,2016Q4,2016,0.08485323568861286,61,Democratic Party,H,Twitter,1,0
E000179,2017Q1,2017,-0.2844615945745091,145,Democratic Party,H,Twitter,1,1
E000179,2017Q2,2017,-0.3937792917177961,120,Democratic Party,H,Twitter,1,1
E000179,2017Q3,2017,-0.3947780073679156,100,Democratic Party,H,Twitter,1,1
E000179,2017Q4,2017,-0.21042367057213035,124,Democratic Party,H,Twitter,1,1
E000179,2018Q2,2018,-0.20402965813548715,173,Democratic Party,H,Twitter,1,1
E000179,2018Q3,2018,-0.5493928892543378,100,Democratic Party,H,Twitter,1,1
E000179,2018Q4,2018,-0.2898341142791996,102,Democratic Party,H,Twitter,1,1
E000179,2019Q1,2019,-0.24438897531633433,133,Democratic Party,H,Twitter,0,1
E000179,2019Q2,2019,-0.2185755741772446,128,Democratic Party,H,Twitter,0,1
E000179,2019Q3,2019,-0.12805497479723055,148,Democratic Party,H,Twitter,0,1
E000179,2019Q4,2019,-0.12114141038749617,151,Democratic Party,H,Twitter,0,1
E000179,2020Q1,2020,-0.10107723128728797,178,Democratic Party,H,Twitter,0,1
E000179,2020Q4,2020,-0.684832590122183,25,Democratic Party,H,Twitter,0,1
E000215,2017Q1,2017,-0.16123488820131654,73,Democratic Party,H,Twitter,1,1
E000215,2018Q2,2018,-0.2515961749887762,69,Democratic Party,H,Twitter,1,1
E000215,2020Q4,2020,0.5861462663598287,43,Democratic Party,H,Twitter,0,1
E000285,2013Q1,2013,-0.04060362311142137,96,Republican Party,S,Twitter,1,1
E000285,2013Q2,2013,-0.36885765829777556,137,Republican Party,S,Twitter,1,1
E000285,2013Q3,2013,-0.21522542541422382,140,Republican Party,S,Twitter,1,1
E000285,2013Q4,2013,-0.3047758253318157,125,Republican Party,S,Twitter,1,1
E000285,2014Q2,2014,-0.0659851339747013,152,Republican Party,S,Twitter,1,1
E000285,2014Q3,2014,-0.16161056009562727,122,Republican Party,S,Twitter,1,1
E000285,2015Q1,2015,-0.13960162457821987,215,Republican Party,S,Twitter,0,1
E000285,2015Q2,2015,0.15522881279921266,223,Republican Party,S,Twitter,0,1
E000285,2015Q3,2015,0.09771229837256079,136,Republican Party,S,Twitter,0,1
E000285,2015Q4,2015,0.06602778077345653,167,Republican Party,S,Twitter,0,1
E000285,2016Q2,2016,0.28504131854527154,159,Republican Party,S,Twitter,0,1
E000285,2017Q1,2017,0.37233825343821375,151,Republican Party,S,Twitter,0,0
E000285,2017Q3,2017,0.38306820577539913,94,Republican Party,S,Twitter,0,0
E000285,2017Q4,2017,0.27799337220593706,109,Republican Party,S,Twitter,0,0
E000295,2019Q1,2019,0.1277203628766225,242,Republican Party,S,Twitter,0,0
E000295,2019Q4,2019,0.23811459830515533,307,Republican Party,S,Twitter,0,0
E000295,2021Q2,2021,0.054688597282208096,487,Republican Party,S,Twitter,0,1
E000295,2022Q1,2022,-0.15064535222212325,419,Republican Party,S,Twitter,0,1
E000296,2017Q3,2017,-0.4938526325940408,355,Democratic Party,H,Twitter,1,1
E000296,2018Q1,2018,-0.2835624143407246,370,Democratic Party,H,Twitter,1,1
E000296,2018Q2,2018,-0.5109300467102063,234,Democratic Party,H,Twitter,1,1
E000296,2018Q3,2018,-0.5404624128018214,191,Democratic Party,H,Twitter,1,1
E000297,2017Q1,2017,-0.541222748505127,470,Democratic Party,H,Twitter,1,1
E000297,2017Q2,2017,-0.3667929672077101,558,Democratic Party,H,Twitter,1,1
E000297,2017Q4,2017,-0.1569893680124769,388,Democratic Party,H,Twitter,1,1
E000297,2018Q1,2018,-0.16823132823715667,503,Democratic Party,H,Twitter,1,1
E000297,2019Q1,2019,-0.1639107983972127,506,Democratic Party,H,Twitter,0,1
E000297,2020Q4,2020,-0.043431696083670764,603,Democratic Party,H,Twitter,0,1
E000297,2021Q1,2021,-0.08070649362485038,890,Democratic Party,H,Twitter,0,0
E000297,2021Q4,2021,-0.6157140640271029,265,Democratic Party,H,Twitter,0,0
E000298,2018Q2,2018,0.35061833041043167,87,Republican Party,H,Twitter,0,0
E000298,2018Q3,2018,0.4303355774315676,89,Republican Party,H,Twitter,0,0
E000299,2019Q2,2019,-0.12236529963924456,296,Democratic Party,H,Twitter,0,1
F000062,2013Q1,2013,0.18490588921212708,129,Democratic Party,S,Twitter,0,0
F000062,2013Q2,2013,0.16752764402020473,62,Democratic Party,S,Twitter,0,0
F000062,2013Q3,2013,0.20584329065717594,67,Democratic Party,S,Twitter,0,0
F000062,2013Q4,2013,-0.001975901097657408,42,Democratic Party,S,Twitter,0,0
F000062,2014Q1,2014,0.48898125338806714,130,Democratic Party,S,Twitter,0,0
F000062,2014Q2,2014,0.2181432202049748,221,Democratic Party,S,Twitter,0,0
F000062,2014Q3,2014,0.2386992629978244,208,Democratic Party,S,Twitter,0,0
F000062,2015Q1,2015,0.1793804523969179,217,Democratic Party,S,Twitter,1,0
F000062,2015Q2,2015,0.10660963730407104,247,Democratic Party,S,Twitter,1,0
F000062,2015Q3,2015,0.19173767639545358,246,Democratic Party,S,Twitter,1,0
F000062,2015Q4,2015,0.3252539175355995,278,Democratic Party,S,Twitter,1,0
F000062,2016Q1,2016,0.39758120039362194,256,Democratic Party,S,Twitter,1,0
F000062,2016Q2,2016,0.39454258930014185,312,Democratic Party,S,Twitter,1,0
F000062,2017Q1,2017,0.013922103888721763,489,Democratic Party,S,Twitter,1,1
F000062,2017Q2,2017,-0.22770758949746267,476,Democratic Party,S,Twitter,1,1
F000062,2017Q3,2017,-0.3689339137656702,479,Democratic Party,S,Twitter,1,1
F000062,2017Q4,2017,-0.3311356776649355,605,Democratic Party,S,Twitter,1,1
F000062,2018Q1,2018,-0.20862530351232064,436,Democratic Party,S,Twitter,1,1
F000062,2018Q2,2018,-0.1684033248522478,506,Democratic Party,S,Twitter,1,1
F000062,2018Q4,2018,0.2840525083265768,301,Democratic Party,S,Twitter,1,1
F000062,2019Q1,2019,0.1623390190708385,380,Democratic Party,S,Twitter,1,1
F000062,2019Q2,2019,0.09707754858446471,339,Democratic Party,S,Twitter,1,1
F000062,2019Q4,2019,0.3656024526545526,292,Democratic Party,S,Twitter,1,1
F000062,2020Q3,2020,0.4592687090255326,456,Democratic Party,S,Twitter,1,1
F000062,2021Q1,2021,0.3980347883924293,339,Democratic Party,S,Twitter,1,0
F000062,2021Q2,2021,0.5187249776011008,314,Democratic Party,S,Twitter,1,0
F000062,2021Q3,2021,0.5703522966588304,256,Democratic Party,S,Twitter,1,0
F000062,2021Q4,2021,0.6214173093801475,238,Democratic Party,S,Twitter,1,0
F000062,2022Q1,2022,0.7475806973900452,189,Democratic Party,S,Twitter,1,0
F000062,2022Q3,2022,0.5796838024136542,204,Democratic Party,S,Twitter,1,0
F000444,2013Q3,2013,-0.2698572315253748,47,Republican Party,S,Twitter,1,1
F000444,2014Q1,2014,-0.18747570173324607,77,Republican Party,S,Twitter,1,1
F000444,2014Q2,2014,-0.14411274212246478,90,Republican Party,S,Twitter,1,1
F000444,2015Q4,2015,-0.29054109820144397,56,Republican Party,S,Twitter,0,1
F000444,2016Q2,2016,-0.3378700188823785,71,Republican Party,S,Twitter,0,1
F000444,2017Q1,2017,0.14947064629067813,139,Republican Party,S,Twitter,0,0
F000444,2017Q4,2017,-0.3173246035993687,75,Republican Party,S,Twitter,0,0
F000444,2018Q1,2018,-0.41657986829799803,71,Republican Party,S,Twitter,0,0
F000444,2018Q3,2018,-0.14624864650897854,48,Republican Party,S,Twitter,0,0
F000449,2013Q2,2013,0.15775852510511534,52,Republican Party,H,Twitter,0,1
F000449,2015Q1,2015,0.3782228804788606,51,Republican Party,H,Twitter,0,1
F000449,2016Q1,2016,0.1196167023165855,73,Republican Party,H,Twitter,0,1
F000449,2019Q2,2019,0.4433138776945893,84,Republican Party,H,Twitter,1,0
F000450,2013Q1,2013,0.037752299989334416,97,Republican Party,H,Twitter,0,1
F000450,2013Q2,2013,0.010574213794809825,59,Republican Party,H,Twitter,0,1
F000450,2013Q3,2013,-0.24146237511873858,43,Republican Party,H,Twitter,0,1
F000450,2013Q4,2013,-0.03133732516755854,15,Republican Party,H,Twitter,0,1
F000450,2014Q1,2014,0.08655181599360515,34,Republican Party,H,Twitter,0,1
F000450,2014Q2,2014,0.13770593479037668,90,Republican Party,H,Twitter,0,1
F000450,2014Q3,2014,0.36124103032806265,72,Republican Party,H,Twitter,0,1
F000450,2014Q4,2014,0.12107104778055666,48,Republican Party,H,Twitter,0,1
F000450,2015Q1,2015,-0.24332844821469896,56,Republican Party,H,Twitter,0,1
F000450,2015Q2,2015,0.209481768500852,110,Republican Party,H,Twitter,0,1
F000450,2015Q3,2015,0.21825806088533814,121,Republican Party,H,Twitter,0,1
F000450,2015Q4,2015,0.08297536900899692,98,Republican Party,H,Twitter,0,1
F000450,2016Q1,2016,0.2458677117472601,99,Republican Party,H,Twitter,0,1
F000450,2016Q2,2016,0.4531794817667813,102,Republican Party,H,Twitter,0,1
F000450,2016Q3,2016,0.19123968177244863,72,Republican Party,H,Twitter,0,1
F000450,2017Q1,2017,0.30633022069648475,60,Republican Party,H,Twitter,0,0
F000450,2017Q2,2017,0.7189554863534634,68,Republican Party,H,Twitter,0,0
F000450,2017Q4,2017,-0.17893263970368245,25,Republican Party,H,Twitter,0,0
F000450,2018Q1,2018,-0.4409850867668426,32,Republican Party,H,Twitter,0,0
F000450,2018Q2,2018,0.10546031136361246,48,Republican Party,H,Twitter,0,0
